time_s,x_m,y_m,z_m,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,intervention,reason,current_clearance_m,direct_predicted_clearance_m,safe_predicted_clearance_m,adaptive_speed_mps,risk_score,avoid_active,avoid_obstacle
0.4791666666666667,-1.0719291086913756,0.11910185188561018,0.3002525634525682,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7619295461815451,0.19743625911888255,0.20329616862789004,0.34,0.0,1,O1
0.5,-1.0697058837550502,0.11900152137333797,0.3002680428997593,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.759706425754015,0.19523089425220805,0.20463422245083393,0.34,0.0,1,O1
0.5208333333333334,-1.0674606123821098,0.11885594203898887,0.30028415058543645,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7574613256923552,0.19300665787331664,0.20608749602266588,0.34,0.0,1,O1
0.5416666666666666,-1.0651676284868352,0.1186909773782038,0.30030012826078967,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7551685646756243,0.19073651604704325,0.2074973669260938,0.34,0.0,1,O1
0.5625,-1.0628498016165882,0.11848382516197914,0.30031625425761826,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.7528510607418845,0.1884447305923964,0.20880470343734706,0.34,0.0,1,O1
0.5833333333333334,-1.0605377380237813,0.11820395662187486,0.3003325573728202,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7505395093774241,0.18616384006416262,0.20999069941005113,0.34,0.0,1,O1
0.6041666666666666,-1.0582139631350544,0.11786964860002691,0.3003490576963332,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7482164616601977,0.1838755089994705,0.21100052373879943,0.34,0.0,1,O1
0.625,-1.0558539176727308,0.11750703449452979,0.3003655150594058,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7458573480631738,0.18155378415435566,0.21178673935748285,0.34,0.0,1,O1
0.6458333333333334,-1.0534817350909076,0.11709345310883984,0.3003819487002757,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7434864103337179,0.17922434365430354,0.2123727892740417,0.34,0.0,1,O1
0.6666666666666666,-1.0511294580496315,0.11659825052580691,0.3003983610646321,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.7411358788020305,0.17692141075827353,0.21279843032386772,0.34,0.0,1,O1
0.6875,-1.048780684420958,0.11603936190074424,0.30041481778988,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7387894110092523,0.1746277990723876,0.21304783175625083,0.34,0.0,1,O1
0.7083333333333334,-1.0464114905936326,0.11544250943150083,0.3004306228915693,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7364230760018285,0.17231820941780965,0.21309986335876654,0.34,0.0,1,O1
0.7291666666666666,-1.0440467746699034,0.11478890041343806,0.30044626869003005,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7340619614190942,0.17001903597258225,0.2129951202083508,0.34,0.0,1,O1
0.75,-1.0417195871354352,0.11405719476862385,0.3004619609962467,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7317393896284996,0.16776510612641002,0.21278201481232586,0.34,0.0,1,O1
0.7708333333333334,-1.0394147612114433,0.113275083752954,0.3004783237521675,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7294401845876642,0.16553966503175213,0.21244785649244993,0.34,0.0,1,O1
0.7916666666666666,-1.0371097183341889,0.11247764296668587,0.3004955871268685,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.7271416111412543,0.16331779917274705,0.2119721240727073,0.34,0.0,1,O1
0.8125,-1.0348307577588334,0.1116507883918344,0.3005135851377108,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7248701482198103,0.1611269341279011,0.21139645978870455,0.34,0.0,1,O1
0.8333333333333334,-1.0326122243855027,0.11077229143733484,0.3005314320376638,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7226604609021763,0.15900328356145257,0.21077048115575717,0.34,0.0,1,O1
0.8541666666666666,-1.030440089838704,0.10986857729989924,0.30054956731588456,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7204983801922143,0.15693095481099398,0.21008091472699472,0.34,0.0,1,O1
0.875,-1.028292521524858,0.10897393116395795,0.300568818676948,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.718361729335056,0.1548853602084019,0.20930562995174137,0.34,0.0,1,O1
0.8958333333333334,-1.0261961158414998,0.10807390441395827,0.3005883267017864,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.7162772764209159,0.15289415599625059,0.20848435062528878,0.34,0.0,1,O1
0.9166666666666666,-1.0241849252908544,0.10714656268333658,0.30060703770148095,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7142794144074479,0.15099320849540018,0.2076636964505166,0.34,0.0,1,O1
0.9375,-1.0222441738102448,0.10621916463677679,0.300625901094797,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7123530306987101,0.14916533376872135,0.20682625100177074,0.34,0.0,1,O1
0.9583333333333334,-1.0203507595032337,0.1053273972310886,0.30064534005944005,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7104744280217944,0.1473839843104401,0.20594531651054962,0.34,0.0,1,O1
0.9791666666666666,-1.018529593352478,0.10445856011636118,0.3006647615721473,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.7086686312298134,0.1456748198027604,0.20505624998235375,0.34,0.0,1,O1
1.0,-1.016812821993373,0.1035926456468236,0.3006826175206533,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7069680903291571,0.14407151820795563,0.20420122780388575,0.34,0.0,1,O1
1.0208333333333333,-1.0151837717575503,0.10275885830612529,0.3006998691101691,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.7053555430454751,0.14255427255417477,0.20335831144237312,0.34,0.0,1,O1
1.0416666666666667,-1.0136172368079488,0.10199443804151888,0.3007159958327745,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7038049154602197,0.14109369787821088,0.2024966850915708,0.34,0.0,1,O1
1.0625,-1.0121279311957319,0.10128793217320707,0.30073088596355413,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.7023309754555885,0.13970509333151973,0.20164144884743665,0.34,0.0,1,O1
1.0833333333333333,-1.010728028651327,0.10061984873741789,0.3007456766052772,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.7009461827367376,0.13840229383645944,0.2008169027238765,0.34,0.0,1,O1
1.1041666666666667,-1.0093803818704308,0.10001808686476525,0.30076076456288753,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6996126555584855,0.13714505709837863,0.19998394728713179,0.34,0.0,1,O1
1.125,-1.0080407576296226,0.09951612386623246,0.30077596040966614,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6982852270283348,0.13588535795009224,0.19909744224752238,0.34,0.0,1,O1
1.1458333333333333,-1.006714100840136,0.09909767678661426,0.3007926993285156,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6969690529383423,0.1346295538603908,0.19817700663941692,0.34,0.0,1,O1
1.1666666666666667,-1.005414092312007,0.09873714996272882,0.3008089043851516,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6956783146239491,0.13339389237829066,0.19725142688232303,0.34,0.0,1,O1
1.1875,-1.0041067166723687,0.09845052570678042,0.3008258416422481,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6943785246055568,0.13214265153950763,0.19628922154827896,0.34,0.0,1,O1
1.2083333333333333,-1.0027508593821912,0.09825263109684576,0.30084390314987597,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6930281215946373,0.1308332553923008,0.19525489033712481,0.34,0.0,1,O1
1.2291666666666667,-1.0013542109441944,0.09810819644386774,0.30086301115738046,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6916356283971168,0.1294774942481444,0.1941764804263346,0.34,0.0,1,O1
1.25,-0.99993219141276,0.09797432776271642,0.3008863349010592,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6902175370087357,0.12809588541306258,0.19308852923055417,0.34,0.0,1,O1
1.2708333333333333,-0.9984520667562828,0.09785750412781208,0.30090996996825525,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.688740949705184,0.12665540270693684,0.1919607347576018,0.34,0.0,1,O1
1.2916666666666667,-0.9968726927160193,0.09777350747497256,0.30093425396507434,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6871643138364872,0.12511355140309702,0.19075317055985605,0.34,0.0,1,O1
