time_s,x_m,y_m,z_m,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,intervention,reason,current_clearance_m,direct_predicted_clearance_m,safe_predicted_clearance_m,adaptive_speed_mps,risk_score,avoid_active,avoid_obstacle
0.0,-1.1,0.12,0.3,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.79,0.22532122280159558,0.22532122280159558,0.34,0.0,0,none
0.020833333333333332,-1.0999986065952032,0.11999979196094854,0.3000022984723453,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.7899986065952259,0.22531984666425717,0.22531984666425717,0.34,0.0,0,none
0.041666666666666664,-1.099970791085592,0.11999601364332389,0.3000065412123644,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.789970791093956,0.22529235581742194,0.22529235581742194,0.34,0.0,0,none
0.0625,-1.0998636220308189,0.11998708892777957,0.3000144719620363,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.7898636221185661,0.2251861362277627,0.2251861362277627,0.34,0.0,0,none
0.08333333333333333,-1.0996455253413377,0.11997513782608059,0.300024643220478,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.7896455256667895,0.22496964042777065,0.22496964042777065,0.34,0.0,0,none
0.10416666666666667,-1.099317185446687,0.11995401020202622,0.30003770699112475,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.789317186560678,0.2246438834004804,0.2246438834004804,0.34,0.0,0,none
0.125,-1.0988649097299432,0.11992562620901127,0.30005341844853295,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.7888649126447209,0.2241951357955477,0.2241951357955477,0.34,0.0,0,none
0.14583333333333334,-1.0982669953019024,0.11989519769299618,0.3000682942449351,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.788267001093269,0.22360151768231454,0.22360151768231454,0.34,0.0,0,none
0.16666666666666666,-1.0975412322201634,0.11984756164811065,0.300084500591539,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.7875412444821369,0.22288157169162662,0.22288157169162662,0.34,0.0,0,none
0.1875,-1.0967072782898586,0.11978393545771981,0.3001023097797381,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0,no_supervisor,0.7867073029457827,0.22205482116638062,0.22205482116638062,0.34,0.0,0,none
