time_s,x_m,y_m,z_m,nearest_obstacle,distance_to_obstacle_center_m,nearest_clearance_m,current_clearance_m,proximity_risk,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,adaptive_speed_mps,speed_reduction_mps,speed_reduction_ratio,intervention,reason,direct_predicted_clearance_m,safe_predicted_clearance_m,risk_score,avoid_active,avoid_obstacle
25.729166666666668,1.0971980796611223,0.007581843247259917,0.3443387641378311,O3,0.13412152097028987,-0.025878479029710133,-0.025878479029710133,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.020390616617172064,-0.020390616617172064,0.09039061661717207,0,none
25.75,1.0990023171398617,0.007222563868159598,0.3443773239124026,O3,0.1356801807717674,-0.024319819228232592,-0.024319819228232592,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.018802480657374443,-0.018802480657374443,0.08880248065737445,0,none
25.770833333333332,1.100831892707467,0.00691846504820624,0.34441541879883514,O3,0.13722697524886326,-0.02277302475113674,-0.02277302475113674,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.017225013543330475,-0.017225013543330475,0.08722501354333048,0,none
25.791666666666668,1.102700300221735,0.006687729158253379,0.34444897949337033,O3,0.1387606988858084,-0.021239301114191617,-0.021239301114191617,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.01565868926114633,-0.01565868926114633,0.08565868926114634,0,none
25.8125,1.1046059492065832,0.00653041070820054,0.34448214519989634,O3,0.140281747678691,-0.019718252321309,-0.019718252321309,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.014103251597851613,-0.014103251597851613,0.08410325159785162,0,none
25.833333333333332,1.1065269759454457,0.0064210198147578315,0.34451268151361497,O3,0.14179217939150068,-0.01820782060849932,-0.01820782060849932,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.012557883098151978,-0.012557883098151978,0.08255788309815199,0,none
25.854166666666668,1.1084673851796991,0.006357562079160264,0.3445473857670282,O3,0.1432971731315016,-0.016702826868498416,-0.016702826868498416,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.01101742365059069,-0.01101742365059069,0.0810174236505907,0,none
25.875,1.110437966952241,0.006345387074240098,0.34457985741000735,O3,0.14480238626078717,-0.015197613739212829,-0.015197613739212829,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.009475919359729246,-0.009475919359729246,0.07947591935972925,0,none
25.895833333333332,1.112404068855061,0.006350671061327983,0.3446145120864497,O3,0.14630403789997345,-0.013695962100026549,-0.013695962100026549,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.007938735569388872,-0.007938735569388872,0.07793873556938888,0,none
25.916666666666668,1.1143243645776704,0.006344746476121168,0.34465592598537154,O3,0.1477882500360232,-0.012211749963976809,-0.012211749963976809,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.006421184476018249,-0.006421184476018249,0.07642118447601826,0,none
25.9375,1.1162048723645182,0.006351088515403333,0.34469572455370845,O3,0.14924373013129824,-0.010756269868701762,-0.010756269868701762,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.0049337280056621635,-0.0049337280056621635,0.07493372800566217,0,none
25.958333333333332,1.1180590555493102,0.0064005149624003005,0.3447361103300821,O3,0.150661223267631,-0.009338776732368992,-0.009338776732368992,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.0034845353792060663,-0.0034845353792060663,0.07348453537920607,0,none
25.979166666666668,1.119863072665365,0.006473526084484659,0.3447728448966336,O3,0.15203406694505056,-0.007965933054949442,-0.007965933054949442,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.0020811101850226332,-0.0020811101850226332,0.07208111018502264,0,none
26.0,1.1215964631548498,0.006542015918435766,0.34481102605368336,O3,0.15336262465267952,-0.006637375347320479,-0.006637375347320479,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,-0.0007240253129642549,-0.0007240253129642549,0.07072402531296426,0,none
26.020833333333332,1.1232858017453409,0.006627064618044626,0.34484751391588503,O3,0.15465411075634009,-0.005345889243659918,-0.005345889243659918,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.0005949669218726084,0.0005949669218726084,0.0694050330781274,0,none
26.041666666666668,1.1249633061512032,0.0067555762028012984,0.34488505115490076,O3,0.15591776824182335,-0.004082231758176652,-0.004082231758176652,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.0018862870822239364,0.0018862870822239364,0.06811371291777607,0,none
26.0625,1.1266126238598615,0.006901707508527264,0.344928822126478,O3,0.15715612805584953,-0.002843871944150478,-0.002843871944150478,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.0031516125391263528,0.0031516125391263528,0.06684838746087365,0,none
26.083333333333332,1.1282072609081115,0.007028084166673568,0.34496968753138724,O3,0.15836943797109249,-0.0016305620289075173,-0.0016305620289075173,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004389983651569618,0.004389983651569618,0.06561001634843039,0,none
26.104166666666668,1.1297648187325358,0.007145196675760092,0.3450118235050111,O3,0.15956479148318134,-0.0004352085168186637,-0.0004352085168186637,1.0,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005398333385166876,0.005398333385166876,0.06460166661483313,0,none
26.125,1.1313084356183447,0.007269074676893416,0.3450503224082803,O3,0.16075114237795185,0.0007511423779518467,0.0007511423779518467,0.9962442881102408,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005523333577681561,0.005523333577681561,0.06447666642231845,0,none
