time_s,x_m,y_m,z_m,nearest_obstacle,distance_to_obstacle_center_m,nearest_clearance_m,current_clearance_m,proximity_risk,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,adaptive_speed_mps,speed_reduction_mps,speed_reduction_ratio,intervention,reason,direct_predicted_clearance_m,safe_predicted_clearance_m,risk_score,avoid_active,avoid_obstacle
0.4583333333333333,-1.0741480548915472,0.11913900366125042,0.3002381870097937,O1,0.9241484559715096,0.7641484559715096,0.7641484559715096,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,0.34,-5.551115123125783e-17,-1.6326809185664065e-16,1,guided_smooth_avoidance,0.1996414053887576,0.20227823516899865,0.0,1,O1
0.4791666666666667,-1.0719291086913756,0.11910185188561018,0.3002525634525682,O1,0.9219295461815451,0.7619295461815451,0.7619295461815451,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,0.34,-5.551115123125783e-17,-1.6326809185664065e-16,1,guided_smooth_avoidance,0.19743625911888255,0.20329616862789004,0.0,1,O1
0.5,-1.0697058837550502,0.11900152137333797,0.3002680428997593,O1,0.9197064257540151,0.759706425754015,0.759706425754015,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,0.34,5.551115123125783e-17,1.6326809185664065e-16,1,guided_smooth_avoidance,0.19523089425220805,0.20463422245083393,0.0,1,O1
0.5208333333333334,-1.0674606123821098,0.11885594203898887,0.30028415058543645,O1,0.9174613256923553,0.7574613256923552,0.7574613256923552,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,0.34,0.0,0.0,1,guided_smooth_avoidance,0.19300665787331664,0.20608749602266588,0.0,1,O1
0.5416666666666666,-1.0651676284868352,0.1186909773782038,0.30030012826078967,O1,0.9151685646756244,0.7551685646756243,0.7551685646756243,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,0.34,-5.551115123125783e-17,-1.6326809185664065e-16,1,guided_smooth_avoidance,0.19073651604704325,0.2074973669260938,0.0,1,O1
0.5625,-1.0628498016165882,0.11848382516197914,0.30031625425761826,O1,0.9128510607418845,0.7528510607418845,0.7528510607418845,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,0.34,5.551115123125783e-17,1.6326809185664065e-16,1,guided_smooth_avoidance,0.1884447305923964,0.20880470343734706,0.0,1,O1
0.5833333333333334,-1.0605377380237813,0.11820395662187486,0.3003325573728202,O1,0.9105395093774241,0.7505395093774241,0.7505395093774241,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,0.34,0.0,0.0,1,guided_smooth_avoidance,0.18616384006416262,0.20999069941005113,0.0,1,O1
0.6041666666666666,-1.0582139631350544,0.11786964860002691,0.3003490576963332,O1,0.9082164616601978,0.7482164616601977,0.7482164616601977,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,0.34,-5.551115123125783e-17,-1.6326809185664065e-16,1,guided_smooth_avoidance,0.1838755089994705,0.21100052373879943,0.0,1,O1
0.625,-1.0558539176727308,0.11750703449452979,0.3003655150594058,O1,0.9058573480631739,0.7458573480631738,0.7458573480631738,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,0.34,0.0,0.0,1,guided_smooth_avoidance,0.18155378415435566,0.21178673935748285,0.0,1,O1
0.6458333333333334,-1.0534817350909076,0.11709345310883984,0.3003819487002757,O1,0.9034864103337179,0.7434864103337179,0.7434864103337179,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,0.34,0.0,0.0,1,guided_smooth_avoidance,0.17922434365430354,0.2123727892740417,0.0,1,O1
0.6666666666666666,-1.0511294580496315,0.11659825052580691,0.3003983610646321,O1,0.9011358788020305,0.7411358788020305,0.7411358788020305,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,0.34,5.551115123125783e-17,1.6326809185664065e-16,1,guided_smooth_avoidance,0.17692141075827353,0.21279843032386772,0.0,1,O1
0.6875,-1.048780684420958,0.11603936190074424,0.30041481778988,O1,0.8987894110092524,0.7387894110092523,0.7387894110092523,0.0,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,0.34,-5.551115123125783e-17,-1.6326809185664065e-16,1,guided_smooth_avoidance,0.1746277990723876,0.21304783175625083,0.0,1,O1
